transaction_id,customer_id,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,coupon_code,discount_pct,payment_method,shipping_provider,transaction_rating,net_revenue
34283,13081,2024-01-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,6.0,Used,EXTRA20,20.0,Credit Card,StarTrack Express,2.0,8.5040000000000013
36471,15311,2024-08-24,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,6.5,Used,EXTRA20,20.0,Credit Card,StarTrack Express,5.0,8.5040000000000013
34773,17284,2024-05-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,6.0,Used,EXTRA20,20.0,Debit Card,StarTrack Express,5.0,8.5040000000000013
34149,14505,2024-07-31,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,6.0,Used,EXTRA10,10.0,PayPal,Australia Post Express,2.0,9.567
32773,18116,2024-07-15,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,1.0,9.567
32660,14085,2024-07-14,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,1.0,9.567
34349,13187,2024-01-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,12.99,Not Used,no,0.0,Credit Card,CouriersPlease,2.0,10.63
35876,17450,2024-08-17,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,12.99,Not Used,no,0.0,Credit Card,CouriersPlease,3.0,10.63
34120,13599,2024-07-30,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,12.99,Not Used,no,0.0,Debit Card,CouriersPlease,2.0,10.63
36477,15311,2024-08-24,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,12.99,Not Used,no,0.0,Credit Card,CouriersPlease,5.0,10.63
35667,12681,2024-08-15,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,12.48,Not Used,no,0.0,PayPal,CouriersPlease,2.0,10.63
33782,13089,2024-07-26,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,2.0,10.63
35483,16350,2024-08-13,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,13.29,12.99,Used,EXTRA20,20.0,Credit Card,CouriersPlease,1.0,10.632
36419,14587,2024-08-23,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,13.29,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,3.0,10.632
31488,12705,2024-06-28,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,18.99,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Express,2.0,13.292999999999997
25056,16722,2024-07-04,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,15.19,6.5,Used,EXTRA10,10.0,PayPal,Australia Post Express,3.0,13.671
22154,15039,2024-06-03,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,15.19,6.5,Not Used,no,0.0,PayPal,Australia Post Express,2.0,15.19
22209,14189,2024-06-03,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,15.19,13.78,Not Used,no,0.0,PayPal,CouriersPlease,1.0,15.19
19793,14911,2024-06-02,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,18.99,6.5,Used,EXTRA20,20.0,Cash,Australia Post Courier,2.0,15.192
19815,14723,2024-06-02,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,18.99,6.5,Used,EXTRA20,20.0,Credit Card,Australia Post Express,1.0,15.192
20528,18118,2024-02-16,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,18.99,6.5,Used,EXTRA20,20.0,PayPal,Australia Post Express,2.0,15.192
34728,17284,2024-04-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,10.63,6.0,Used,EXTRA20,20.0,Credit Card,StarTrack Express,5.0,17.008000000000003
34627,14298,2024-03-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,10.63,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Express,2.0,17.008000000000003
35913,16122,2024-08-17,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,10.63,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,2.0,17.008000000000003
30456,16743,2024-06-15,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,18.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,2.0,18.99
22130,15039,2024-06-03,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,18.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,18.99
32940,12957,2024-07-17,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,10.63,26.43,Not Used,no,0.0,Credit Card,Toll Priority,3.0,21.26
24410,16081,2024-03-29,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,15.19,6.5,Used,EXTRA30,30.0,Credit Card,StarTrack Express,3.0,21.266
33372,13715,2024-07-21,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,13.29,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Express,2.0,23.922
33779,13097,2024-07-26,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,13.29,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,3.0,23.922
34733,17284,2024-04-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,3,10.63,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Express,5.0,25.512
36207,16791,2024-08-21,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,13.29,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,26.58
19502,16891,2024-02-02,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,18.99,57.74,Used,EXTRA20,20.0,Credit Card,Toll Priority,1.0,30.384
26602,14256,2024-04-27,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,18.99,6.0,Used,EXTRA10,10.0,PayPal,Australia Post Courier,2.0,34.181999999999995
27664,14413,2024-09-05,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,3,18.99,19.99,Used,EXTRA20,20.0,Credit Card,Toll Priority,3.0,45.576
34956,12939,2024-08-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,6,10.63,14.85,Used,EXTRA20,20.0,PayPal,CouriersPlease,3.0,51.024
34769,17284,2024-05-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,4,13.29,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,4.0,53.16
35069,14761,2024-09-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,8,10.63,12.48,Used,EXTRA20,20.0,Credit Card,CouriersPlease,3.0,68.032000000000011
35897,13491,2024-08-17,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,10,10.63,34.94,Used,EXTRA20,20.0,Credit Card,Toll Priority,3.0,85.04000000000002
36404,14587,2024-08-23,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,10,10.63,12.91,Used,EXTRA20,20.0,Credit Card,CouriersPlease,3.0,85.04000000000002
27195,16923,2024-03-05,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,10,18.99,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,3.0,151.92
35747,17406,2024-08-16,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,20,10.63,39.29,Used,EXTRA20,20.0,Credit Card,Toll Priority,1.0,170.08000000000004
35081,17555,2024-09-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,45,10.63,73.01,Not Used,no,0.0,PayPal,Toll Priority,3.0,478.35
28893,14871,2024-05-25,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,1,13.43,6.0,Used,EXTRA20,20.0,PayPal,Australia Post Courier,3.0,10.744
27032,14062,2024-02-05,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,1,13.43,6.0,Used,EXTRA20,20.0,Debit Card,Australia Post Courier,2.0,10.744
25395,12797,2024-12-04,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,1,13.43,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,2.0,12.087
26181,13969,2024-04-21,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,1,13.43,6.0,Used,EXTRA10,10.0,PayPal,Australia Post Courier,3.0,12.087
27727,15044,2024-10-05,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,1,16.79,6.0,Used,EXTRA20,20.0,PayPal,StarTrack Express,3.0,13.432
22281,15048,2024-07-03,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,1,19.19,41.3,Used,EXTRA30,30.0,Credit Card,Toll Priority,1.0,13.433
21889,12748,2024-04-03,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,1,19.19,6.5,Used,EXTRA30,30.0,Venmo,Australia Post Express,2.0,13.433
21380,15894,2024-02-26,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,1,19.19,6.5,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,1.0,15.352000000000002
26364,14419,2024-04-25,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,1,16.79,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,16.79
22016,17674,2024-04-03,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,1,23.99,6.5,Used,EXTRA30,30.0,Credit Card,Australia Post Courier,2.0,16.793
22457,17860,2024-09-03,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,1,19.19,6.5,Not Used,no,0.0,Cash,StarTrack Express,3.0,19.19
22281,15048,2024-07-03,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,1,19.19,41.3,Not Used,no,0.0,Credit Card,Toll Priority,1.0,19.19
21797,13174,2024-03-03,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,2,23.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,47.98
21771,13174,2024-02-03,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,2,23.99,6.5,Not Used,no,0.0,Credit Card,StarTrack Express,1.0,47.98
28708,14907,2024-05-23,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,7,13.43,12.48,Used,EXTRA20,20.0,Debit Card,CouriersPlease,2.0,75.208
28708,14907,2024-05-23,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,8,13.43,12.48,Used,EXTRA20,20.0,Debit Card,CouriersPlease,1.0,85.952
23434,12681,2024-03-20,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,5,23.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,1.0,119.94999999999999
28932,15983,2024-05-26,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,13,13.43,12.91,Used,EXTRA20,20.0,Debit Card,CouriersPlease,2.0,139.672
23434,12681,2024-03-20,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,8,23.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,1.0,191.92
26099,17841,2024-04-21,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,20,13.43,52.17,Used,EXTRA10,10.0,PayPal,Toll Priority,2.0,241.74000000000004
26098,17841,2024-04-21,GGOEADHJ015599,Android 24 oz Contigo Bottle,Drinkware,30,13.43,75.54,Used,EXTRA10,10.0,Credit Card,Toll Priority,1.0,362.61
26098,17841,2024-04-21,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,30,13.43,75.54,Not Used,no,0.0,Credit Card,Toll Priority,1.0,402.9
39980,14450,2024-06-10,GGOEADHH082399,Android 25 oz Green Apple Stainless Steel Bottle,Drinkware,1,9.79,19.99,Used,EXTRA10,10.0,PayPal,Toll Priority,3.0,8.811
22376,12748,2024-08-03,GGOEADHH082399,Android 25 oz Green Apple Stainless Steel Bottle,Drinkware,5,11.19,18.47,Used,EXTRA30,30.0,Credit Card,Toll Priority,1.0,39.164999999999992
17155,12838,2024-05-01,GGOEADHH082399,Android 25 oz Green Apple Stainless Steel Bottle,Drinkware,4,11.54,35.96,Used,EXTRA10,10.0,Credit Card,Toll Priority,2.0,41.544
24914,15298,2024-06-04,GGOEADHH082399,Android 25 oz Green Apple Stainless Steel Bottle,Drinkware,50,9.79,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,3.0,489.49999999999994
21271,15023,2024-02-24,GGOEAHPB080210,Android 5-Panel Low Cap,Apparel,1,15.19,62.74,Used,SALE20,20.0,Credit Card,Toll Priority,1.0,12.152000000000001
40067,15167,2024-07-10,GGOEAHPB080210,Android 5-Panel Low Cap,Apparel,1,18.99,6.0,Used,SALE10,10.0,PayPal,Australia Post Courier,1.0,17.090999999999998
21193,17863,2024-02-23,GGOEAHPB080210,Android 5-Panel Low Cap,Apparel,1,32.99,6.46,Used,SALE20,20.0,PayPal,Australia Post Express,2.0,26.392000000000003
45975,16515,2024-07-12,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,4.08,6.5,Used,SALE30,30.0,Credit Card,Australia Post Courier,3.0,2.856
45993,12373,2024-07-12,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,4.08,6.5,Used,SALE30,30.0,Credit Card,Australia Post Courier,3.0,2.856
45462,15058,2024-03-12,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1,8.15,6.5,Used,SALE30,30.0,PayPal,Australia Post Courier,1.0,5.705
45491,15358,2024-03-12,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1,8.15,6.5,Used,SALE30,30.0,Credit Card,StarTrack Express,1.0,5.705
45318,17619,2024-01-12,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1,8.15,20.0,Used,SALE30,30.0,Credit Card,Toll Priority,2.0,5.705
45622,17314,2024-04-12,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,8.15,6.5,Used,SALE30,30.0,PayPal,StarTrack Express,2.0,5.705
45479,17375,2024-03-12,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,8.15,6.5,Used,SALE30,30.0,Credit Card,Australia Post Express,2.0,5.705
45559,14496,2024-04-12,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,8.15,6.5,Used,SALE30,30.0,PayPal,StarTrack Express,1.0,5.705
45787,17884,2024-05-12,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,8.15,6.5,Used,SALE30,30.0,Credit Card,Australia Post Courier,1.0,5.705
44879,12731,2024-11-27,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,8.0,6.5,Used,SALE20,20.0,Credit Card,StarTrack Express,3.0,6.4
44833,14426,2024-11-27,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,1,8.0,6.5,Used,SALE20,20.0,Credit Card,Australia Post Express,3.0,6.4
44962,17220,2024-11-28,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,8.0,12.99,Used,SALE20,20.0,Credit Card,CouriersPlease,2.0,6.4
45060,17068,2024-11-28,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,9.99,6.0,Used,SALE20,20.0,Credit Card,Australia Post Courier,2.0,7.9920000000000009
45063,17068,2024-11-28,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1,9.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,2.0,9.99
45240,17580,2024-11-30,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,9.99,6.0,Not Used,no,0.0,PayPal,Australia Post Express,1.0,9.99
29753,13458,2024-06-06,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE30,30.0,Venmo,StarTrack Express,2.0,11.193
38692,12681,2024-09-22,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE30,30.0,PayPal,Australia Post Courier,2.0,11.193
30206,16725,2024-12-06,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE30,30.0,PayPal,Australia Post Courier,3.0,11.193
38304,18118,2024-09-16,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE30,30.0,Credit Card,Australia Post Courier,2.0,11.193
31298,12471,2024-06-26,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE30,30.0,Credit Card,Australia Post Express,1.0,11.193
45928,16419,2024-06-12,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,3,4.08,6.5,Not Used,no,0.0,PayPal,Australia Post Express,1.0,12.24
36041,14669,2024-08-18,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE20,20.0,Credit Card,Australia Post Express,3.0,12.792000000000002
35728,17406,2024-08-15,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE20,20.0,PayPal,Australia Post Courier,2.0,12.792000000000002
43227,18125,2024-12-11,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE20,20.0,Credit Card,Australia Post Courier,2.0,12.792000000000002
36591,14514,2024-08-25,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.5,Used,SALE20,20.0,Credit Card,Australia Post Express,1.0,12.792000000000002
45214,12668,2024-11-30,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,2,8.0,12.48,Used,SALE20,20.0,Credit Card,CouriersPlease,4.0,12.8
45220,12668,2024-11-30,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,2,8.0,12.48,Used,SALE20,20.0,Venmo,CouriersPlease,4.0,12.8
45214,12668,2024-11-30,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,2,8.0,12.48,Used,SALE20,20.0,Credit Card,CouriersPlease,2.0,12.8
21942,13652,2024-04-03,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1,19.99,6.5,Used,SALE30,30.0,Credit Card,StarTrack Express,1.0,13.992999999999999
21942,13652,2024-04-03,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,19.99,6.5,Used,SALE30,30.0,Credit Card,StarTrack Express,3.0,13.992999999999999
21942,13652,2024-04-03,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1,19.99,6.5,Used,SALE30,30.0,Credit Card,StarTrack Express,1.0,13.992999999999999
31470,14146,2024-06-28,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1,19.99,6.0,Used,SALE30,30.0,Debit Card,StarTrack Express,2.0,13.992999999999999
24010,16293,2024-03-24,GGOEAAAB034817,Android BTTF Cosmos Graphic Tee,Apparel,1,19.99,6.5,Used,SALE30,30.0,PayPal,Australia Post Courier,1.0,13.992999999999999
26520,12748,2024-04-26,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE10,10.0,Credit Card,Australia Post Courier,1.0,14.391
33895,14258,2024-07-27,GGOEAAAB034817,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE10,10.0,PayPal,Australia Post Courier,2.0,14.391
26498,12748,2024-04-26,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE10,10.0,Credit Card,Australia Post Courier,3.0,14.391
41880,13049,2024-10-27,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Used,SALE10,10.0,Credit Card,Australia Post Courier,2.0,14.391
40957,14130,2024-10-17,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.5,Used,SALE10,10.0,Credit Card,Australia Post Courier,1.0,14.391
19237,14395,2024-01-30,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1,16.5,6.5,Used,SALE10,10.0,Venmo,StarTrack Express,2.0,14.85
41905,12971,2024-10-27,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Not Used,no,0.0,PayPal,Australia Post Courier,1.0,15.99
38644,16904,2024-09-21,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,2.0,15.99
44244,16923,2024-11-22,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,1.0,15.99
24883,12766,2024-05-04,GGOEAAAB034817,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,1.0,15.99
23769,13488,2024-03-21,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.5,Not Used,no,0.0,PayPal,StarTrack Express,2.0,15.99
42226,14243,2024-10-31,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,20.85,Not Used,no,0.0,Cash,Toll Priority,1.0,15.99
29041,14298,2024-05-28,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,15.99
32659,14085,2024-07-14,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,1.0,15.99
43385,14541,2024-11-14,GGOEAAAB034817,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,Not Used,no,0.0,PayPal,Australia Post Express,2.0,15.99
33850,17368,2024-07-27,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,15.99
20339,16931,2024-02-13,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1,19.99,6.5,Used,SALE20,20.0,Credit Card,Australia Post Courier,2.0,15.991999999999999
28286,15640,2024-05-18,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,1,19.99,6.0,Used,SALE20,20.0,Credit Card,StarTrack Express,3.0,15.991999999999999
40024,13659,2024-07-10,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,1,19.99,6.0,Used,SALE10,10.0,Credit Card,Australia Post Courier,1.0,17.991
23432,12681,2024-03-20,GGOEAAAB034817,Android BTTF Cosmos Graphic Tee,Apparel,1,19.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Express,1.0,19.99
18849,17581,2024-01-25,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,1,20.62,6.5,Not Used,no,0.0,PayPal,Australia Post Courier,2.0,20.62
42345,17027,2024-01-11,GGOEAAAB034816,Android BTTF Cosmos Graphic Tee,Apparel,2,15.99,6.5,Used,SALE20,20.0,Credit Card,Australia Post Courier,2.0,25.584000000000003
23432,12681,2024-03-20,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,2,19.99,6.5,Used,SALE30,30.0,Credit Card,Australia Post Express,2.0,27.985999999999997
23432,12681,2024-03-20,GGOEAAAB034814,Android BTTF Cosmos Graphic Tee,Apparel,2,19.99,6.5,Used,SALE30,30.0,Credit Card,Australia Post Express,2.0,27.985999999999997
41188,15218,2024-10-19,GGOEAAAB034813,Android BTTF Cosmos Graphic Tee,Apparel,2,15.99,6.5,Used,SALE10,10.0,Credit Card,Australia Post Courier,2.0,28.782
45947,15203,2024-07-12,GGOEAAAB034917,Android BTTF Moonshot Graphic Tee,Apparel,1,4.08,6.5,Used,SALE30,30.0,Credit Card,Australia Post Courier,2.0,2.856
46049,15311,2024-07-12,GGOEAAAB034917,Android BTTF Moonshot Graphic Tee,Apparel,1,5.1,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,5.1
45884,14606,2024-06-12,GGOEAAAB034917,Android BTTF Moonshot Graphic Tee,Apparel,2,4.08,12.48,Used,SALE30,30.0,Debit Card,CouriersPlease,2.0,5.712
45689,17511,2024-05-12,GGOEAAAB034917,Android BTTF Moonshot Graphic Tee,Apparel,1,10.18,6.0,Used,SALE30,30.0,PayPal,Australia Post Express,1.0,7.1259999999999994
45135,17621,2024-11-29,GGOEAAAB034917,Android BTTF Moonshot Graphic Tee,Apparel,1,9.99,6.0,Used,SALE20,20.0,Cash,Australia Post Courier,1.0,7.9920000000000009
45185,17894,2024-11-30,GGOEAAAB034917,Android BTTF Moonshot Graphic Tee,Apparel,1,9.99,6.0,Used,SALE20,20.0,Credit Card,Australia Post Courier,1.0,7.9920000000000009
45026,17373,2024-11-28,GGOEAAAB034917,Android BTTF Moonshot Graphic Tee,Apparel,1,9.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,3.0,9.99
23079,13495,2024-03-17,GGOEAAAB034916,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6.5,Used,SALE30,30.0,PayPal,Australia Post Express,1.0,11.193
21823,13174,2024-03-03,GGOEAAAB034915,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,18.47,Used,SALE30,30.0,Credit Card,Toll Priority,2.0,11.193
30295,13093,2024-06-13,GGOEAAAB034914,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6.0,Used,SALE30,30.0,Credit Card,Australia Post Courier,1.0,11.193
36379,17841,2024-08-23,GGOEAAAB034915,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6.0,Used,SALE20,20.0,Credit Card,Australia Post Courier,1.0,12.792000000000002
34680,12484,2024-04-08,GGOEAAAB034915,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6.0,Used,SALE20,20.0,Credit Card,Australia Post Courier,1.0,12.792000000000002
27769,17618,2024-11-05,GGOEAAAB034913,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6.0,Used,SALE20,20.0,Debit Card,Australia Post Express,2.0,12.792000000000002
28940,16812,2024-05-26,GGOEAAAB034913,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6.0,Used,SALE20,20.0,Credit Card,Australia Post Express,2.0,12.792000000000002
43385,14541,2024-11-14,GGOEAAAB034917,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6.0,Used,SALE20,20.0,PayPal,Australia Post Express,1.0,12.792000000000002
28762,14961,2024-05-24,GGOEAAAB034913,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6.0,Used,SALE20,20.0,Credit Card,StarTrack Express,1.0,12.792000000000002
19813,14723,2024-06-02,GGOEAAAB034915,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,102.79,Used,SALE20,20.0,Credit Card,Toll Priority,1.0,12.792000000000002
36333,13488,2024-08-22,GGOEAAAB034913,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6.0,Used,SALE20,20.0,Credit Card,Australia Post Courier,2.0,12.792000000000002
